Jason_Phillips,TOR,Catcher,73.0,177.0,30.0
Lyle_Overbay,TOR,First_Baseman,74.0,227.0,30.0
Russ_Adams,TOR,Second_Baseman,73.0,180.0,26.0
Aaron_Hill,TOR,Second_Baseman,71.0,195.0,24.0
Jason_Smith,TOR,Second_Baseman,75.0,199.0,29.0
John_McDonald,TOR,Shortstop,71.0,175.0,32.0
Royce_Clayton,TOR,Shortstop,72.0,185.0,37.0
Troy_Glaus,TOR,Third_Baseman,77.0,240.0,30.0
John_Hattig,TOR,Third_Baseman,74.0,210.0,27.0
Reed_Johnson,TOR,Outfielder,70.0,180.0,30.0
Alex_Rios,TOR,Outfielder,77.0,194.0,26.0
Vernon_Wells,TOR,Outfielder,73.0,225.0,28.0
Frank_Thomas,TOR,Designated_Hitter,77.0,275.0,38.0
Adam_Lind,TOR,Designated_Hitter,74.0,195.0,23.0
Shaun_Marcum,TOR,Starting_Pitcher,72.0,180.0,25.0
Casey_Janssen,TOR,Starting_Pitcher,76.0,205.0,25.0
Gustavo_Chacin,TOR,Starting_Pitcher,71.0,193.0,26.0
A.J._Burnett,TOR,Starting_Pitcher,76.0,230.0,30.0
Roy_Halladay,TOR,Starting_Pitcher,78.0,230.0,29.0
John_Thomson,TOR,Starting_Pitcher,75.0,220.0,33.0
Tomo_Ohka,TOR,Starting_Pitcher,73.0,200.0,30.0
B.J._Ryan,TOR,Relief_Pitcher,78.0,249.0,31.0
Scott_Downs,TOR,Relief_Pitcher,74.0,190.0,30.0
Brian_Tallet,TOR,Relief_Pitcher,79.0,208.0,29.0
Matt_Roney,TOR,Relief_Pitcher,75.0,245.0,27.0
Tracy_Thorpe,TOR,Relief_Pitcher,76.0,250.0,26.0
Jean_Machi,TOR,Relief_Pitcher,72.0,160.0,24.0
Brandon_League,TOR,Relief_Pitcher,75.0,192.0,23.0
Dustin_McGowan,TOR,Relief_Pitcher,75.0,220.0,24.0
Jason_Frasor,TOR,Relief_Pitcher,70.0,170.0,29.0
Francisco_Rosario,TOR,Relief_Pitcher,72.0,197.0,26.0
Davis_Romero,TOR,Relief_Pitcher,70.0,155.0,23.0
Jeremy_Accardo,TOR,Relief_Pitcher,74.0,190.0,25.0
Mike_Redmond,MIN,Catcher,71.0,200.0,35.0
Joe_Mauer,MIN,Catcher,76.0,220.0,23.0
Chris_Heintz,MIN,Catcher,73.0,210.0,32.0
Justin_Morneau,MIN,First_Baseman,76.0,228.0,25.0
Luis_Castillo,MIN,Second_Baseman,71.0,190.0,31.0
Alexi_Casilla,MIN,Second_Baseman,69.0,160.0,22.0
Alejandro_Machado,MIN,Second_Baseman,72.0,184.0,24.0
Jason_Bartlett,MIN,Shortstop,72.0,180.0,27.0
Luis_Rodriguez,MIN,Third_Baseman,69.0,180.0,26.0
Jeff_Cirillo,MIN,Third_Baseman,73.0,200.0,37.0
Nick_Punto,MIN,Third_Baseman,69.0,176.0,29.0
Jason_Tyner,MIN,Outfielder,73.0,160.0,29.0
Michael_Cuddyer,MIN,Outfielder,74.0,222.0,27.0
Torii_Hunter,MIN,Outfielder,74.0,211.0,31.0
Lew_Ford,MIN,Outfielder,72.0,195.0,30.0
Jason_Kubel,MIN,Outfielder,71.0,200.0,24.0
Josh_Rabe,MIN,Designated_Hitter,74.0,210.0,28.0
Rondell_White,MIN,Designated_Hitter,73.0,225.0,35.0
Ramon_Ortiz,MIN,Starting_Pitcher,72.0,175.0,33.0
Johan_Santana,MIN,Starting_Pitcher,72.0,206.0,27.0
Carlos_Silva,MIN,Starting_Pitcher,76.0,240.0,27.0
Matt_Garza,MIN,Starting_Pitcher,76.0,185.0,23.0
Boof_Bonser,MIN,Starting_Pitcher,76.0,260.0,25.0
Francisco_Liriano,MIN,Starting_Pitcher,74.0,185.0,23.0
Scott_Baker,MIN,Starting_Pitcher,76.0,221.0,25.0
Pat_Neshek,MIN,Relief_Pitcher,75.0,205.0,26.0
Glen_Perkins,MIN,Relief_Pitcher,71.0,200.0,24.0
Julio_DePaula,MIN,Relief_Pitcher,72.0,170.0,24.0
Juan_Rincon,MIN,Relief_Pitcher,71.0,201.0,28.0
Jesse_Crain,MIN,Relief_Pitcher,73.0,205.0,25.0
Matt_Guerrier,MIN,Relief_Pitcher,75.0,185.0,28.0
Joe_Nathan,MIN,Relief_Pitcher,76.0,205.0,32.0
Dennys_Reyes,MIN,Relief_Pitcher,75.0,245.0,29.0
Brayan_Pe?a,ATL,Catcher,71.0,220.0,25.0
Brian_McCann,ATL,Catcher,75.0,210.0,23.0
Craig_Wilson,ATL,First_Baseman,74.0,220.0,30.0
Chris_Woodward,ATL,Second_Baseman,72.0,185.0,30.0
Pete_Orr,ATL,Second_Baseman,73.0,175.0,27.0
Martin_Prado,ATL,Second_Baseman,73.0,170.0,23.0
Tony_Pe?a,ATL,Shortstop,73.0,180.0,25.0
Edgar_Renteria,ATL,Shortstop,73.0,200.0,31.0
Chipper_Jones,ATL,Third_Baseman,76.0,210.0,34.0
Willy_Aybar,ATL,Third_Baseman,72.0,175.0,23.0
Jeff_Francoeur,ATL,Outfielder,76.0,220.0,23.0
Matt_Diaz,ATL,Outfielder,73.0,206.0,28.0
Kelly_Johnson,ATL,Outfielder,73.0,180.0,25.0
Andruw_Jones,ATL,Outfielder,73.0,210.0,29.0
Ryan_Langerhans,ATL,Outfielder,75.0,195.0,27.0
Scott_Thorman,ATL,Outfielder,75.0,200.0,25.0
T.J._Bohn,ATL,Outfielder,77.0,200.0,27.0
Tim_Hudson,ATL,Starting_Pitcher,73.0,164.0,31.0
Jonathan_Johnson,ATL,Starting_Pitcher,72.0,180.0,32.0
John_Smoltz,ATL,Starting_Pitcher,75.0,220.0,39.0
Mike_Hampton,ATL,Starting_Pitcher,70.0,195.0,34.0
Kyle_Davies,ATL,Starting_Pitcher,74.0,205.0,23.0
Chuck_James,ATL,Starting_Pitcher,72.0,170.0,25.0
Phil_Stockman,ATL,Relief_Pitcher,80.0,240.0,27.0
Macay_McBride,ATL,Relief_Pitcher,71.0,210.0,24.0
Joey_Devine,ATL,Relief_Pitcher,71.0,195.0,23.0
Peter_Moylan,ATL,Relief_Pitcher,74.0,200.0,28.0
Mike_Gonzalez,ATL,Relief_Pitcher,74.0,205.0,28.0
Lance_Cormier,ATL,Relief_Pitcher,73.0,192.0,26.0
Blaine_Boyer,ATL,Relief_Pitcher,75.0,190.0,25.0
Manny_Acosta,ATL,Relief_Pitcher,76.0,170.0,25.0
Bob_Wickman,ATL,Relief_Pitcher,73.0,240.0,38.0
Tanyon_Sturtze,ATL,Relief_Pitcher,77.0,200.0,36.0
Oscar_Villarreal,ATL,Relief_Pitcher,72.0,205.0,25.0
Rafael_Soriano,ATL,Relief_Pitcher,73.0,175.0,27.0
Chad_Paronto,ATL,Relief_Pitcher,77.0,250.0,31.0
Tyler_Yates,ATL,Relief_Pitcher,76.0,220.0,29.0
Henry_Blanco,CHC,Catcher,71.0,224.0,35.0
Michael_Barrett,CHC,Catcher,75.0,210.0,30.0
Geovany_Soto,CHC,Catcher,73.0,195.0,24.0
Scott_Moore,CHC,First_Baseman,74.0,180.0,23.0
Derrek_Lee,CHC,First_Baseman,77.0,245.0,31.0
Ryan_Theriot,CHC,Second_Baseman,71.0,175.0,27.0
Ronny_Cedeno,CHC,Shortstop,72.0,180.0,24.0
Aramis_Ramirez,CHC,Third_Baseman,73.0,215.0,28.0
Cesar_Izturis,CHC,Third_Baseman,69.0,175.0,27.0
Alfonso_Soriano,CHC,Outfielder,73.0,180.0,31.0
Jacque_Jones,CHC,Outfielder,70.0,195.0,31.0
Daryle_Ward,CHC,Outfielder,74.0,230.0,31.0
Cliff_Floyd,CHC,Outfielder,76.0,230.0,34.0
Mark_DeRosa,CHC,Outfielder,73.0,205.0,32.0
Matt_Murton,CHC,Outfielder,73.0,215.0,25.0
Buck_Coats,CHC,Outfielder,75.0,195.0,24.0
Angel_Pagan,CHC,Outfielder,73.0,180.0,25.0
Sean_Marshall,CHC,Starting_Pitcher,79.0,205.0,24.0
Carlos_Marmol,CHC,Starting_Pitcher,74.0,180.0,24.0
Ryan_O'Malley,CHC,Starting_Pitcher,73.0,190.0,26.0
Juan_Mateo,CHC,Starting_Pitcher,74.0,180.0,24.0
Rich_Hill,CHC,Starting_Pitcher,77.0,190.0,26.0
Angel_Guzman,CHC,Starting_Pitcher,75.0,190.0,25.0
Wade_Miller,CHC,Starting_Pitcher,74.0,220.0,30.0
Jason_Marquis,CHC,Starting_Pitcher,73.0,210.0,28.0
Carlos_Zambrano,CHC,Starting_Pitcher,77.0,255.0,25.0
Ted_Lilly,CHC,Starting_Pitcher,73.0,190.0,31.0
Mark_Prior,CHC,Starting_Pitcher,77.0,230.0,26.0
Neal_Cotts,CHC,Relief_Pitcher,74.0,200.0,26.0
Will_Ohman,CHC,Relief_Pitcher,74.0,205.0,29.0
Scott_Eyre,CHC,Relief_Pitcher,73.0,210.0,34.0
Kerry_Wood,CHC,Relief_Pitcher,77.0,225.0,29.0
Ryan_Dempster,CHC,Relief_Pitcher,74.0,215.0,29.0
Bob_Howry,CHC,Relief_Pitcher,77.0,220.0,33.0
Mike_Wuertz,CHC,Relief_Pitcher,75.0,205.0,28.0
Roberto_Novoa,CHC,Relief_Pitcher,77.0,200.0,27.0
Chris_Snyder,ARZ,Catcher,75.0,220.0,26.0
Miguel_Montero,ARZ,Catcher,71.0,197.0,23.0
Conor_Jackson,ARZ,First_Baseman,74.0,225.0,24.0
Robby_Hammock,ARZ,First_Baseman,70.0,187.0,29.0
Tony_Clark,ARZ,First_Baseman,79.0,245.0,34.0
Orlando_Hudson,ARZ,Second_Baseman,72.0,185.0,29.0
Stephen_Drew,ARZ,Shortstop,72.0,185.0,23.0
Alberto_Callaspo,ARZ,Shortstop,70.0,175.0,23.0
Chad_Tracy,ARZ,Third_Baseman,74.0,200.0,26.0
Chris_Young,ARZ,Outfielder,74.0,180.0,23.0
Scott_Hairston,ARZ,Outfielder,72.0,188.0,26.0
Carlos_Quentin,ARZ,Outfielder,73.0,225.0,24.0
Jeff_DaVanon,ARZ,Outfielder,72.0,200.0,33.0
Eric_Byrnes,ARZ,Outfielder,74.0,210.0,31.0
Livan_Hernandez,ARZ,Starting_Pitcher,74.0,245.0,32.0
Doug_Davis,ARZ,Starting_Pitcher,76.0,213.0,31.0
Randy_Johnson,ARZ,Starting_Pitcher,82.0,231.0,43.0
Juan_Cruz,ARZ,Starting_Pitcher,74.0,165.0,28.0
Brandon_Webb,ARZ,Starting_Pitcher,74.0,228.0,27.0
Enrique_Gonzalez,ARZ,Starting_Pitcher,70.0,210.0,24.0
Dana_Eveland,ARZ,Starting_Pitcher,73.0,250.0,23.0
Brandon_Medders,ARZ,Relief_Pitcher,73.0,191.0,27.0
Tony_Pe?a,ARZ,Relief_Pitcher,74.0,190.0,25.0
Doug_Slaten,ARZ,Relief_Pitcher,77.0,200.0,27.0
Edgar_Gonzalez,ARZ,Relief_Pitcher,72.0,215.0,24.0
Jose_Valverde,ARZ,Relief_Pitcher,76.0,254.0,27.0
Jorge_Julio,ARZ,Relief_Pitcher,73.0,232.0,27.0
Brandon_Lyon,ARZ,Relief_Pitcher,73.0,180.0,27.0
Miguel_Olivo,FLA,Catcher,72.0,215.0,28.0
Matt_Treanor,FLA,Catcher,74.0,220.0,30.0
Mike_Jacobs,FLA,First_Baseman,74.0,180.0,26.0
Dan_Uggla,FLA,Second_Baseman,71.0,200.0,26.0
Robert_Andino,FLA,Shortstop,72.0,170.0,22.0
Hanley_Ramirez,FLA,Shortstop,75.0,195.0,23.0
Miguel_Cabrera,FLA,Third_Baseman,74.0,210.0,23.0
Aaron_Boone,FLA,Third_Baseman,74.0,200.0,33.0
Joe_Borchard,FLA,Outfielder,77.0,220.0,28.0
Alfredo_Amezaga,FLA,Outfielder,70.0,165.0,29.0
Cody_Ross,FLA,Outfielder,71.0,180.0,26.0
Josh_Willingham,FLA,Outfielder,73.0,200.0,28.0
Jeremy_Hermida,FLA,Outfielder,76.0,200.0,23.0
Eric_Reed,FLA,Outfielder,71.0,170.0,26.0
Reggi_Abercrombie,FLA,Outfielder,75.0,224.0,26.0
Ricky_Nolasco,FLA,Starting_Pitcher,74.0,220.0,24.0
Anibal_Sanchez,FLA,Starting_Pitcher,72.0,180.0,23.0
Scott_Olsen,FLA,Starting_Pitcher,76.0,198.0,23.0
Josh_Johnson,FLA,Starting_Pitcher,79.0,240.0,23.0
Dontrelle_Willis,FLA,Starting_Pitcher,76.0,239.0,25.0
Logan_Kensing,FLA,Relief_Pitcher,73.0,185.0,24.0
Sergio_Mitre,FLA,Relief_Pitcher,76.0,210.0,26.0
Kevin_Gregg,FLA,Relief_Pitcher,78.0,220.0,28.0
Travis_Bowyer,FLA,Relief_Pitcher,75.0,200.0,25.0
Renyel_Pinto,FLA,Relief_Pitcher,76.0,195.0,24.0
Randy_Messenger,FLA,Relief_Pitcher,72.0,220.0,25.0
Yusmeiro_Petit,FLA,Relief_Pitcher,72.0,230.0,22.0
Carlos_Martinez,FLA,Relief_Pitcher,73.0,170.0,24.0
Taylor_Tankersley,FLA,Relief_Pitcher,73.0,220.0,23.0
Henry_Owens,FLA,Relief_Pitcher,75.0,230.0,27.0
Jose_Garcia,FLA,Relief_Pitcher,71.0,165.0,22.0
Matt_Lindstrom,FLA,Relief_Pitcher,76.0,205.0,27.0
Javier_Valentin,CIN,Catcher,70.0,192.0,31.0
Chad_Moeller,CIN,Catcher,75.0,210.0,32.0
David_Ross,CIN,Catcher,74.0,205.0,29.0
Joey_Votto,CIN,First_Baseman,75.0,200.0,23.0
Scott_Hatteberg,CIN,First_Baseman,73.0,210.0,37.0
Brandon_Phillips,CIN,Second_Baseman,71.0,185.0,25.0
Juan_Castro,CIN,Shortstop,71.0,195.0,34.0
Alex_Gonzalez,CIN,Shortstop,72.0,202.0,30.0
Mark_Bellhorn,CIN,Third_Baseman,73.0,205.0,32.0
Edwin_Encarnacion,CIN,Third_Baseman,73.0,195.0,24.0
Jeff_Keppinger,CIN,Third_Baseman,72.0,180.0,26.0
Norris_Hopper,CIN,Outfielder,69.0,200.0,27.0
Chris_Denorfia,CIN,Outfielder,73.0,185.0,26.0
Adam_Dunn,CIN,Outfielder,78.0,240.0,27.0
Bubba_Crosby,CIN,Outfielder,71.0,185.0,30.0
Jeff_Conine,CIN,Outfielder,73.0,220.0,40.0
Ken_Griffey_Jr.,CIN,Outfielder,75.0,205.0,37.0
Josh_Hamilton,CIN,Outfielder,76.0,205.0,25.0
Ryan_Freel,CIN,Outfielder,70.0,180.0,30.0
Kyle_Lohse,CIN,Starting_Pitcher,74.0,201.0,28.0
Bronson_Arroyo,CIN,Starting_Pitcher,77.0,190.0,30.0
Eric_Milton,CIN,Starting_Pitcher,75.0,208.0,31.0
Aaron_Harang,CIN,Starting_Pitcher,79.0,240.0,28.0
Elizardo_Ramirez,CIN,Starting_Pitcher,72.0,180.0,24.0
Todd_Coffey,CIN,Relief_Pitcher,77.0,230.0,26.0
Brian_Shackelford,CIN,Relief_Pitcher,73.0,195.0,30.0
Bill_Bray,CIN,Relief_Pitcher,75.0,215.0,23.0
Bobby_Livingston,CIN,Relief_Pitcher,75.0,190.0,24.0
Matt_Belisle,CIN,Relief_Pitcher,75.0,195.0,26.0
Gary_Majewski,CIN,Relief_Pitcher,73.0,215.0,27.0
Mike_Stanton,CIN,Relief_Pitcher,73.0,215.0,39.0
Brad_Salmon,CIN,Relief_Pitcher,76.0,220.0,27.0
Jared_Burton,CIN,Relief_Pitcher,77.0,220.0,25.0
David_Weathers,CIN,Relief_Pitcher,75.0,230.0,37.0
Rheal_Cormier,CIN,Relief_Pitcher,70.0,195.0,39.0
Yorvit_Torrealba,COL,Catcher,71.0,190.0,28.0
Chris_Iannetta,COL,Catcher,71.0,195.0,23.0
Alvin_Colina,COL,Catcher,75.0,209.0,25.0
Todd_Helton,COL,First_Baseman,74.0,204.0,33.0
Jamey_Carroll,COL,Second_Baseman,69.0,170.0,33.0
Kaz_Matsui,COL,Second_Baseman,70.0,185.0,31.0
Troy_Tulowitzki,COL,Shortstop,75.0,205.0,22.0
Clint_Barmes,COL,Shortstop,72.0,175.0,27.0
Garrett_Atkins,COL,Third_Baseman,75.0,210.0,27.0
Ryan_Spilborghs,COL,Outfielder,73.0,190.0,27.0
Cory_Sullivan,COL,Outfielder,72.0,180.0,27.0
Jeff_Salazar,COL,Outfielder,72.0,180.0,26.0
Willy_Taveras,COL,Outfielder,72.0,160.0,25.0
Matt_Holliday,COL,Outfielder,76.0,235.0,27.0
Brad_Hawpe,COL,Outfielder,75.0,200.0,27.0
Jeff_Baker,COL,Outfielder,74.0,210.0,25.0
Javy_Lopez,COL,Designated_Hitter,75.0,224.0,36.0
Byung-Hyun_Kim,COL,Starting_Pitcher,69.0,180.0,28.0
Rodrigo_Lopez,COL,Starting_Pitcher,73.0,190.0,31.0
Brian_Lawrence,COL,Starting_Pitcher,72.0,197.0,30.0
Josh_Fogg,COL,Starting_Pitcher,72.0,203.0,30.0
Aaron_Cook,COL,Starting_Pitcher,75.0,205.0,28.0
Denny_Bautista,COL,Starting_Pitcher,77.0,170.0,26.0
Ubaldo_Jimenez,COL,Starting_Pitcher,76.0,200.0,23.0
Jason_Hirsh,COL,Starting_Pitcher,80.0,250.0,25.0
Jeff_Francis,COL,Starting_Pitcher,77.0,200.0,26.0
Taylor_Buchholz,COL,Starting_Pitcher,76.0,220.0,25.0
Ryan_Speier,COL,Relief_Pitcher,79.0,200.0,27.0
Ramon_Ramirez,COL,Relief_Pitcher,71.0,190.0,25.0
Manny_Corpas,COL,Relief_Pitcher,75.0,170.0,24.0
Juan_Morillo,COL,Relief_Pitcher,73.0,190.0,23.0
Brian_Fuentes,COL,Relief_Pitcher,76.0,220.0,31.0
LaTroy_Hawkins,COL,Relief_Pitcher,77.0,215.0,34.0
Tom_Martin,COL,Relief_Pitcher,73.0,206.0,36.0
Jeremy_Affeldt,COL,Relief_Pitcher,76.0,215.0,27.0
Paul_Lo_Duca,NYM,Catcher,70.0,185.0,34.0
Ramon_Castro,NYM,Catcher,75.0,235.0,31.0
Julio_Franco,NYM,First_Baseman,73.0,188.0,48.0
Carlos_Delgado,NYM,First_Baseman,75.0,230.0,34.0
Jose_Valentin,NYM,Second_Baseman,70.0,195.0,37.0
Anderson_Hernandez,NYM,Second_Baseman,69.0,168.0,24.0
Damion_Easley,NYM,Shortstop,71.0,190.0,37.0
Jose_Reyes,NYM,Shortstop,72.0,160.0,23.0
David_Wright,NYM,Third_Baseman,72.0,200.0,24.0
Ben_Johnson,NYM,Outfielder,73.0,200.0,25.0
Endy_Chavez,NYM,Outfielder,70.0,189.0,29.0
David_Newhan,NYM,Outfielder,70.0,180.0,33.0
Carlos_Beltran,NYM,Outfielder,73.0,190.0,29.0
Shawn_Green,NYM,Outfielder,76.0,200.0,34.0
Moises_Alou,NYM,Outfielder,75.0,220.0,40.0
Lastings_Milledge,NYM,Outfielder,72.0,187.0,21.0
Alay_Soler,NYM,Starting_Pitcher,73.0,240.0,27.0
Mike_Pelfrey,NYM,Starting_Pitcher,79.0,190.0,23.0
Pedro_Martinez,NYM,Starting_Pitcher,71.0,180.0,35.0
Tom_Glavine,NYM,Starting_Pitcher,72.0,185.0,40.0
Chan_Ho_Park,NYM,Starting_Pitcher,74.0,210.0,33.0
Orlando_Hernandez,NYM,Starting_Pitcher,74.0,220.0,37.0
Dave_Williams,NYM,Starting_Pitcher,74.0,219.0,27.0
Oliver_Perez,NYM,Starting_Pitcher,72.0,190.0,25.0
John_Maine,NYM,Starting_Pitcher,76.0,193.0,25.0
Marcos_Carvajal,NYM,Relief_Pitcher,76.0,175.0,22.0
Ambiorix_Burgos,NYM,Relief_Pitcher,72.0,180.0,22.0
Jason_Vargas,NYM,Relief_Pitcher,72.0,215.0,24.0
Jon_Adkins,NYM,Relief_Pitcher,71.0,210.0,29.0
Juan_Padilla,NYM,Relief_Pitcher,72.0,200.0,30.0
Duaner_Sanchez,NYM,Relief_Pitcher,72.0,190.0,27.0
Pedro_Feliciano,NYM,Relief_Pitcher,70.0,185.0,30.0
Aaron_Heilman,NYM,Relief_Pitcher,77.0,220.0,28.0
Jorge_Sosa,NYM,Relief_Pitcher,74.0,170.0,29.0
Scott_Schoeneweis,NYM,Relief_Pitcher,72.0,195.0,33.0
Guillermo_Mota,NYM,Relief_Pitcher,76.0,205.0,33.0
Billy_Wagner,NYM,Relief_Pitcher,71.0,195.0,35.0
Philip_Humber,NYM,Relief_Pitcher,76.0,210.0,24.0
Brad_Ausmus,HOU,Catcher,71.0,190.0,37.0
Humberto_Quintero,HOU,Catcher,73.0,190.0,27.0
Hector_Gimenez,HOU,Catcher,70.0,180.0,24.0
Lance_Berkman,HOU,First_Baseman,73.0,220.0,31.0
Mike_Lamb,HOU,First_Baseman,73.0,190.0,31.0
Mark_Loretta,HOU,Second_Baseman,72.0,186.0,35.0
Craig_Biggio,HOU,Second_Baseman,71.0,185.0,41.0
Brooks_Conrad,HOU,Second_Baseman,71.0,190.0,27.0
Chris_Burke,HOU,Second_Baseman,71.0,180.0,26.0
Eric_Bruntlett,HOU,Second_Baseman,72.0,190.0,28.0
Adam_Everett,HOU,Shortstop,72.0,170.0,30.0
Morgan_Ensberg,HOU,Third_Baseman,74.0,210.0,31.0
Carlos_Lee,HOU,Outfielder,74.0,240.0,30.0
Jason_Lane,HOU,Outfielder,74.0,220.0,30.0
Orlando_Palmeiro,HOU,Outfielder,71.0,180.0,38.0
Luke_Scott,HOU,Outfielder,72.0,210.0,28.0
Charlton_Jimerson,HOU,Outfielder,75.0,210.0,27.0
Fernando_Nieve,HOU,Starting_Pitcher,72.0,195.0,24.0
Wandy_Rodriguez,HOU,Starting_Pitcher,71.0,160.0,28.0
Brandon_Backe,HOU,Starting_Pitcher,72.0,180.0,28.0
Matt_Albers,HOU,Starting_Pitcher,72.0,205.0,24.0
Woody_Williams,HOU,Starting_Pitcher,72.0,200.0,40.0
Roy_Oswalt,HOU,Starting_Pitcher,72.0,185.0,29.0
Jason_Jennings,HOU,Starting_Pitcher,74.0,245.0,28.0
Miguel_Asencio,HOU,Relief_Pitcher,74.0,190.0,26.0
Brad_Lidge,HOU,Relief_Pitcher,77.0,210.0,30.0
Trever_Miller,HOU,Relief_Pitcher,75.0,200.0,33.0
David_Borkowski,HOU,Relief_Pitcher,73.0,200.0,30.0
Dan_Wheeler,HOU,Relief_Pitcher,75.0,222.0,29.0
Paul_Estrada,HOU,Relief_Pitcher,73.0,215.0,24.0
Lincoln_Holdzkom,HOU,Relief_Pitcher,76.0,240.0,24.0
Chris_Sampson,HOU,Relief_Pitcher,72.0,170.0,28.0
Chad_Qualls,HOU,Relief_Pitcher,77.0,220.0,28.0
Ezequiel_Astacio,HOU,Relief_Pitcher,75.0,156.0,27.0
Mike_Lieberthal,LA,Catcher,72.0,190.0,35.0
Russell_Martin,LA,Catcher,71.0,202.0,24.0
Olmedo_Saenz,LA,First_Baseman,71.0,221.0,36.0
James_Loney,LA,First_Baseman,75.0,200.0,22.0
Nomar_Garciaparra,LA,First_Baseman,72.0,190.0,33.0
Jeff_Kent,LA,Second_Baseman,73.0,210.0,38.0
Ramon_Martinez,LA,Second_Baseman,73.0,190.0,34.0
Marlon_Anderson,LA,Second_Baseman,71.0,200.0,33.0
Rafael_Furcal,LA,Shortstop,70.0,165.0,29.0
Wilson_Betemit,LA,Third_Baseman,75.0,190.0,26.0
Andy_LaRoche,LA,Third_Baseman,71.0,185.0,23.0
Matt_Kemp,LA,Outfielder,76.0,230.0,22.0
Andre_Ethier,LA,Outfielder,73.0,208.0,24.0
Delwyn_Young,LA,Outfielder,68.0,209.0,24.0
Jason_Repko,LA,Outfielder,71.0,175.0,26.0
Juan_Pierre,LA,Outfielder,72.0,180.0,29.0
Luis_Gonzalez,LA,Outfielder,74.0,200.0,39.0
Jason_Schmidt,LA,Starting_Pitcher,77.0,205.0,34.0
Randy_Wolf,LA,Starting_Pitcher,72.0,200.0,30.0
Brad_Penny,LA,Starting_Pitcher,76.0,250.0,28.0
Derek_Lowe,LA,Starting_Pitcher,78.0,210.0,33.0
Mark_Hendrickson,LA,Starting_Pitcher,81.0,230.0,32.0
Chad_Billingsley,LA,Starting_Pitcher,72.0,244.0,22.0
Takashi_Saito,LA,Relief_Pitcher,73.0,202.0,37.0
Jonathan_Broxton,LA,Relief_Pitcher,76.0,240.0,22.0
Hong-Chih_Kuo,LA,Relief_Pitcher,72.0,200.0,25.0
Eric_Stults,LA,Relief_Pitcher,72.0,215.0,27.0
Chin-Hui_Tsao,LA,Relief_Pitcher,74.0,177.0,25.0
Tim_Hamulack,LA,Relief_Pitcher,76.0,210.0,30.0
Yhency_Brazoban,LA,Relief_Pitcher,73.0,170.0,26.0
Brett_Tomko,LA,Relief_Pitcher,76.0,215.0,33.0
Joe_Beimel,LA,Relief_Pitcher,75.0,217.0,29.0
Elmer_Dessens,LA,Relief_Pitcher,70.0,198.0,36.0
Ryan_Budde,PHI,Catcher,71.0,200.0,27.0
Rod_Barajas,PHI,Catcher,74.0,220.0,31.0
Carlos_Ruiz,PHI,Catcher,72.0,170.0,28.0
Chris_Coste,PHI,Catcher,73.0,200.0,34.0
Ryan_Howard,PHI,First_Baseman,76.0,230.0,27.0
Wes_Helms,PHI,First_Baseman,76.0,231.0,30.0
Chase_Utley,PHI,Second_Baseman,73.0,183.0,28.0
Danny_Sandoval,PHI,Second_Baseman,71.0,192.0,27.0
Jimmy_Rollins,PHI,Shortstop,68.0,167.0,28.0
Abraham_Nu?ez,PHI,Third_Baseman,71.0,190.0,30.0
Michael_Bourn,PHI,Outfielder,71.0,180.0,24.0
Chris_Roberson,PHI,Outfielder,74.0,180.0,27.0
Jayson_Werth,PHI,Outfielder,77.0,215.0,27.0
Shane_Victorino,PHI,Outfielder,69.0,160.0,26.0
Aaron_Rowand,PHI,Outfielder,72.0,205.0,29.0
Pat_Burrell,PHI,Outfielder,76.0,223.0,30.0
Greg_Dobbs,PHI,Designated_Hitter,73.0,205.0,28.0
Cole_Hamels,PHI,Starting_Pitcher,75.0,175.0,23.0
Alfredo_Simon,PHI,Starting_Pitcher,76.0,170.0,25.0
Scott_Mathieson,PHI,Starting_Pitcher,75.0,190.0,23.0
Freddy_Garcia,PHI,Starting_Pitcher,76.0,240.0,31.0
Jamie_Moyer,PHI,Starting_Pitcher,72.0,175.0,44.0
Jon_Lieber,PHI,Starting_Pitcher,74.0,230.0,36.0
Brett_Myers,PHI,Starting_Pitcher,76.0,223.0,26.0
Adam_Eaton,PHI,Starting_Pitcher,74.0,196.0,29.0
Geoff_Geary,PHI,Relief_Pitcher,72.0,167.0,30.0
Clay_Condrey,PHI,Relief_Pitcher,75.0,195.0,31.0
Ryan_Madson,PHI,Relief_Pitcher,78.0,190.0,26.0
Antonio_Alfonseca,PHI,Relief_Pitcher,77.0,250.0,34.0
Tom_Gordon,PHI,Relief_Pitcher,70.0,190.0,39.0
Brian_Sanches,PHI,Relief_Pitcher,72.0,190.0,28.0
Jim_Ed_Warden,PHI,Relief_Pitcher,79.0,190.0,27.0
Anderson_Garcia,PHI,Relief_Pitcher,74.0,170.0,25.0
Eude_Brito,PHI,Relief_Pitcher,71.0,160.0,28.0
Fabio_Castro,PHI,Relief_Pitcher,68.0,150.0,22.0
Matt_Smith,PHI,Relief_Pitcher,77.0,225.0,27.0
Damian_Miller,MLW,Catcher,75.0,220.0,37.0
Johnny_Estrada,MLW,Catcher,71.0,209.0,30.0
Mike_Rivera,MLW,Catcher,72.0,210.0,30.0
J.D._Closser,MLW,Catcher,70.0,176.0,27.0
Prince_Fielder,MLW,First_Baseman,72.0,260.0,22.0
